survey_name,year,fsu_serial_no,sector,state,nss_region,district,stratum,sub_stratum,panel,sub_sample,fod_sub_region,sample_su_no,sample_sub_division_no,second_stage_stratum_no,sample_hhld_no,questionnaire_no,level,survey_code,reason_for_substitution_code,multiplier
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,06,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,07,H,01,2,2,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,08,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,09,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,10,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,11,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,12,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,13,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,14,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,15,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,16,H,01,1,,18082.0
HCES,2022,15382,2,10,102,22,12,03,2,2,1021,1,,3,17,H,01,1,,18082.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,1,01,H,01,1,,40089.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,01,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,02,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,03,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,04,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,05,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,06,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,07,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,08,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,09,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,10,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,11,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,12,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,13,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,14,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,15,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,16,H,01,1,,44059.0
HCES,2022,15313,2,10,102,28,22,01,2,1,1020,1,,3,17,H,01,1,,44059.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,01,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,02,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,03,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,04,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,05,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,06,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,07,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,08,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,09,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,10,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,11,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,12,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,13,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,14,H,01,1,,12695.0
HCES,2022,15312,2,10,102,27,22,01,2,2,1020,1,,3,15,H,01,1,,12695.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,2,01,H,01,1,,92200.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,01,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,02,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,03,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,04,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,05,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,06,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,07,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,08,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,09,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,10,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,11,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,12,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,13,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,14,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,15,H,01,1,,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,16,H,01,2,3,98166.0
HCES,2022,15343,2,10,102,28,22,02,2,1,1020,1,,3,17,H,01,2,1,98166.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,01,H,01,2,2,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,02,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,03,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,04,H,01,2,1,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,05,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,06,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,07,H,01,2,3,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,08,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,09,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,10,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,11,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,12,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,13,H,01,2,1,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,14,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,15,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,16,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,17,H,01,1,,114738.0
HCES,2022,15342,2,10,102,28,22,02,2,2,1020,1,,3,18,H,01,1,,114738.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,01,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,02,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,03,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,04,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,05,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,06,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,07,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,08,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,09,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,10,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,11,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,12,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,13,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,14,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,15,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,16,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,17,H,01,1,,133071.0
HCES,2022,15423,2,10,102,22,22,03,2,1,1021,1,1,3,18,H,01,1,,133071.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,01,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,02,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,03,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,04,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,05,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,06,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,07,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,08,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,09,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,10,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,11,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,12,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,13,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,14,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,15,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,16,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,17,H,01,1,,58956.0
HCES,2022,15422,2,10,101,10,22,03,2,2,1013,1,,3,18,H,01,1,,58956.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,01,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,02,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,03,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,04,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,05,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,06,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,07,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,08,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,09,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,10,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,11,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,12,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,13,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,14,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,15,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,16,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,17,H,01,1,,59850.0
HCES,2022,15403,2,10,101,07,22,04,2,1,1013,1,,3,18,H,01,1,,59850.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,01,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,02,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,03,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,04,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,05,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,06,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,07,H,01,2,9,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,08,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,09,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,10,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,11,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,12,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,13,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,14,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,15,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,16,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,17,H,01,1,,99418.0
HCES,2022,15402,2,10,102,28,22,04,2,2,1020,1,,3,18,H,01,1,,99418.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,1,01,H,01,1,,104813.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,1,02,H,01,1,,104813.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,2,01,H,01,1,,131017.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,2,02,H,01,1,,131017.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,01,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,02,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,03,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,04,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,05,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,06,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,07,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,08,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,09,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,10,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,11,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,12,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,13,H,01,1,,99466.0
HCES,2022,15483,2,10,102,33,22,05,2,1,1022,1,1,3,14,H,01,1,,99466.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,01,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,02,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,03,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,04,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,05,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,06,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,07,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,08,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,09,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,10,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,11,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,12,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,13,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,14,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,15,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,16,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,17,H,01,1,,48975.0
HCES,2022,15482,2,10,101,11,22,05,2,2,1013,2,,3,18,H,01,1,,48975.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,2,01,H,01,1,,129600.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,01,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,02,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,03,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,04,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,05,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,06,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,07,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,08,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,09,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,10,H,01,2,1,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,11,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,12,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,13,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,14,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,15,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,16,H,01,1,,70136.0
HCES,2022,15413,2,10,102,34,32,01,2,1,1022,2,,3,17,H,01,1,,70136.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,01,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,02,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,03,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,04,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,05,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,06,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,07,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,08,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,09,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,10,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,11,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,12,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,13,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,14,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,15,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,16,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,17,H,01,1,,34080.0
HCES,2022,15412,2,10,102,22,32,01,2,2,1021,1,,3,18,H,01,1,,34080.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,01,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,02,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,04,H,01,2,2,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,05,H,01,2,3,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,06,H,01,2,3,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,07,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,08,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,09,H,01,2,3,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,10,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,11,H,01,2,2,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,12,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,13,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,14,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,15,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,16,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,17,H,01,1,,91180.0
HCES,2022,15443,2,10,102,28,42,01,2,1,1020,1,,3,18,H,01,1,,91180.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,1,01,H,01,1,,63423.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,1,02,H,01,1,,63423.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,2,01,H,01,2,3,54967.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,2,02,H,01,1,,54967.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,01,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,02,H,01,2,2,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,03,H,01,2,2,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,04,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,05,H,01,2,3,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,06,H,01,2,9,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,08,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,09,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,10,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,11,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,12,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,13,H,01,1,,62155.0
HCES,2022,15442,2,10,102,28,42,01,2,2,1020,1,,3,14,H,01,1,,62155.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,1,01,H,01,1,,4329.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,1,02,H,01,1,,4329.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,1,03,H,01,1,,4329.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,01,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,02,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,03,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,04,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,05,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,06,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,07,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,08,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,09,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,10,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,11,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,12,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,13,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,14,H,01,1,,4048.0
HCES,2022,15133,2,11,111,04,12,01,2,1,1110,1,,3,15,H,01,1,,4048.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,1,01,H,01,1,,4871.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,2,01,H,01,1,,6900.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,01,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,02,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,03,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,04,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,05,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,06,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,07,H,01,1,,8582.0
HCES,2022,15132,2,11,111,03,12,01,2,2,1110,1,,3,08,H,01,1,,8582.0
